,name,line
1438,Leonard, A homo-habilus discovering his opposable thumbs says what?
1439,Kurt, What?
1440,Leonard, I think I've made my point.
1441,Kurt," Yeah, how about I make a point out of your pointy little head."
1442,Sheldon," Let me remind you, while my moral support is absolute, in a physical confrontation I will be less than useless."
1443,Leonard," There's not going to be a confrontation, in fact I doubt if he can even spell confrontation."
1444,Kurt, C - O - N... frontation!
1445,Penny," Kurt, put him down this instant."
1446,Kurt, He started it.
1447,Penny," I don't care, I'm finishing it, put him down."
1448,Kurt, Fine. You're one lucky little leprechaun.
1449,Sheldon, He's a Hobbit! I've got your back.
1450,Penny," Leonard, are you okay."
1451,Leonard," Yeah, no, I'm fine. It's good, it's a good party, thanks for having us, it's just getting a little late so...."
1452,Penny," Oh, okay, alright, well thank you for coming."
1453,Sheldon," Happy Halloween.  If it's any consolation, I thought that homo-habilus line really put him in his place."
1454,Leonard, What's that?
1455,Sheldon, Tea. When people are upset the cultural convention is to bring them hot beverages. There there. You want to talk about it?
1456,Leonard, No.
1457,Sheldon, Good. There there was really all I had.
1458,Leonard, Good night Sheldon.
1459,Sheldon, Good night Leonard.
1460,Penny, Hey Leonard.
1461,Leonard, Hi Penny.
1462,Penny," Hey, I just wanted to make sure you're okay."
1463,Leonard, I'm fine.
1464,Penny, I'm so sorry about what happened.
1465,Leonard, It's not your fault.
1466,Penny," Yes it is. That's why I broke up with him, he always does stuff like that."
1467,Leonard, So why was he at your party?
1468,Penny," Well, I ran into him last week and, he was...  just, all apologetic, about how he's changed, he was just going on and on and I believed him, and I'm an idiot because I always believe guys like that and... I can't go back to my party because he's there, and I know you don't want to hear this and I'm upset and I'm really drunk and I just want to..."
1469,Leonard, There there.
1470,Penny," God, what is wrong with me."
1471,Leonard," Nothing, you're perfect."
1472,Penny," Gah, I'm not perfect."
1473,Leonard, Yes you are.
1474,Penny," You really think so, don't you?"
1475,Leonard, Penny?
1476,Penny, Yeah.
1477,Leonard, How much have you had to drink tonight?
1478,Penny, Just.... a lot.
1479,Leonard," Are you sure that your being drunk, and your being angry with Kurt doesn't have something to do with what's going on here?"
1480,Penny," It might. Boy, you're really smart."
1481,Leonard," Yeah, I'm a frickin' genius."
1482,Penny," Leonard, you are so great. Why can't all guys be like you?"
1483,Leonard," Because if all guys were like me, the human race couldn't survive."
1484,Penny, I should probably go.
1485,Leonard, Probably.
1486,Penny, Thank you.
1487,Leonard," That's right, you saw what you saw. That's how we roll in The Shire."
1488,Sheldon, Coming.
1489,Howard," Hey, have you seen Koothrapali?"
1490,Sheldon, He's not here. Maybe the Avenger summoned him.
1491,Howard," He's not the Marvel comic story, he's the original Norse God."
1492,Sheldon, Thank you for the clarification.
1493,Howard, I'm supposed to give him a ride home.
1494,Sheldon, Well I'm sure he'll be fine. He has his hammer.
1495,Butterfly Girl," Wow, I have to say, you are an amazing man. You're gentle and passionate, and my God, you are such a good listener!"
1496,Howard," Watch this, it's really cool. Call Leonard Hofstadter."
1497,Howard's phone," Did you say, call Helen Boxleitner?"
1498,Howard, No. Call Leonard Hofstadter.
1499,Howard's phone," Did you say, call Temple Beth Sader."
1500,Howard, No.
1501,Leonard," Here, let me try. Call McFlono McFloonyloo. Heh-heh."
1502,Howard's phone, Calling Rajesh Koothrappali. .
1503,Raj," Oh, that's very impressive. And a little racist."
1504,Leonard, So? We'll start now.
1505,Sheldon," Yes, first we have to decide if those lost six minutes will be coming out of game time, bathroom time or the pizza break."
1506,Raj," We can split it two, two and two."
1507,Howard, If we're having anchovies on the pizza we can't take it out of bathroom time.
1508,Sheldon," Oh, what fresh hell is this?"
1509,Leonard," Hey Penny, come on in."
1510,Penny, Hey guys.
1511,Howard," See a Penny, pick her up, and all the day you'll have good luck."
1512,Penny," No you won't. Uh, can I hide out here for a while."
1513,Leonard, Sure. What's going on.
1514,Penny," Well, there's this girl I know from back in Nebraska, Christie, well anyway she called me up and she's like “Hey, how's California,” and I'm like “Awesome” ‘cos, you know, it's not Nebraska, and the next thing I know she's invited herself out here to stay with me."
1515,Penny," Anyway, she got here today, and she's just been in my apartment, yakkety-yakking about every guy she's slept with in Omaha, which is basically every guy in Omaha, and washing the sluttiest collection of underwear you have ever seen in my bathroom sink."
1516,Howard," Well, is she doing it one thong at a time, or does she just throw it all in, like some sort of erotic bouillabaisse."
1517,Penny, He really needs to dial it down.
1518,Leonard," So, if you don't like this Christie, why are you letting her stay?"
1519,Penny," Well, she was engaged to my cousin while she was sleeping with my brother, so she's kind of family."
1520,Sheldon," You know, I apologise for my earlier outburst, who needs Halo when we can be regaled with the delightfully folksy tale of the whore of Omaha?"
1521,Leonard," Oh, I don't think she's a whore."
1522,Penny," No, yeah she's definitely a whore. I mean, she has absolutely no standards, this one time, she was at... where's Howard?"
1523,Howard," Bonjour mademoiselle, I understand you're new in town."
1524,Sheldon, Oh good grief.
1525,Penny," Ugh, I cannot believe Christie let Howard into my apartment."
1526,Leonard," Okay, fine, we'll just play one on one until he gets back."
1527,Sheldon," One on one? We don't play one on one, we play teams, not one on one. One on one!"
1528,Leonard, Well the only way we can play teams at this point is if we cut Raj in half.
1529,Raj," Oh, sure, cut the foreigner in half, there's a billion more where he came from."
1530,Penny," Hey, if you guys need a fourth, I'll play."
1531,Leonard, Great idea.
1532,Sheldon," Uh, no. The wheel was a great idea. Relativity was a great idea. This is a notion, and a rather sucky one at that."
1533,Penny, Why?
1534,Sheldon," Why? Oh, Penny, Penny, Penny."
1535,Penny," Oh, what, what, what?"
1536,Sheldon," This is a complex battle simulation with a steep learning curve, there are myriad weapons, vehicles and strategies to master, not to mention an extremely intricate back-story."
1537,Penny," Oh cool, whose head did I just blow off?"
1538,Sheldon, Mine.
1539,Penny," Okay, I got this, lock and load boys."
1540,Leonard, It's the only way we can play teams.
1541,Sheldon," Yes, but whoever's her partner will be hamstrung by her lack of experience and not to mention that fact that sh...."
1542,Penny," Ha-ha, there goes your head again."
1543,Sheldon," Okay, this isn't at all good sportsmanship to shoot somebody who's just respawned, you need to give them a chance to  now come on!"
1544,Sheldon," Raj, Raj, she's got me cornered, cover me."
1545,Penny," Cover this, suckers. Ha-ha-ha!"
1546,Leonard," Penny, you are on fire."
1547,Penny," Yeah, so is Sheldon."
1548,Sheldon," Okay, that's it, I don't know how, but she is cheating. No-one can be that attractive and be this skilled at a video game."
1549,Penny," Wait, wait, Sheldon, come back, you forgot something."
1550,Sheldon, What?
1551,Penny," This plasma grenade.  Ha! Look, it's raining you!"
1552,Sheldon," You laugh now, you just wait until you need tech support."
1553,Penny," Gosh, he's kind of a sore loser, isn't he?"
1554,Leonard," Well, to be fair, he is also a rather unpleasant winner."
1555,Penny," Well, it's been fun."
1556,Leonard," You know, Penny, we make such a good team, maybe we could enter a couple of Halo tournaments sometime."
1557,Penny, Or we could just have a life.
1558,Leonard, I guess for you that's an option.
1559,Penny," Good night, Leonard."
1560,Leonard, Good night.
1561,Penny," As usual, nice talking to you Raj"
1562,Raj, What do you suppose she meant by that?
1563,Leonard," She's an enigma, Raj."
1564,Sheldon," And another thing, there's a certain ethic to the game, Penny, a well estab..."
1565,Leonard," She's gone, Sheldon."
1566,Sheldon, Well she could have said goodbye.
1567,Penny," Okay, I have a problem."
1568,Sheldon," It's called carpal tunnel syndrome, and quite frankly you deserve it."
1569,Leonard, What's wrong?
1570,Penny," Um, well, Howard and Christie are... kind of... hooking up in my bedroom."
1571,Leonard, Are you sure?
1572,Penny," Look, I grew up on a farm, okay, from what I heard they're either having sex or Howard's caught in a milking machine. Do you mind if I stay here tonight?"
1573,Leonard," No, take the couch, or my bed, I just got new pillows, hypo-allergenics."
1574,Penny," Uh, the couch is good."
1575,Sheldon," Hold that thought, Leonard, a moment."
1576,Leonard," Let me guess, you have a problem with this."
1577,Sheldon, Where do I begin?
1578,Leonard," It's up to you, crazy person's choice."
1579,Sheldon," Well first, we don't have house guests, frankly if I could afford the rent I'd ask you to leave."
1580,Leonard," Your friendship means a lot to me as well, what else?"
1581,Sheldon," Well, our earthquake supplies, we have a two day, two man kit."
1582,Leonard, So?
1583,Sheldon," So, if there is an earthquake and the three of us are trapped here, we could be out of food by tomorrow afternoon."
1584,Leonard," I'm sorry, are you suggesting that if we let Penny stay we might succumb to cannibalism?"
1585,Sheldon, No-one ever thinks it will happen until it does.
1586,Leonard," Penny, if you promise not to chew the flesh off our bones while we sleep, you can stay."
1587,Penny, Hu.. what?
1588,Sheldon," He's engaging in reductio-ad-absurdum. It's the logical fallacy of extending someone's argument to ridiculous proportions and then criticising the result, and I do not appreciate it."
1589,Leonard, I'll get you a blanket and a pillow.
1590,Penny, How am I supposed to plan my bodily functions?
1591,Sheldon, I suggest no liquids after 11pm.
1592,Leonard, Here you go.
1593,Penny, Thanks Leonard.
1594,Sheldon," Hmmph, wrong."
1595,Penny, I'm listening.
1596,Sheldon, Your head goes on the other end.
1597,Penny, Why?
1598,Sheldon," It's culturally universal, a bed, even a temporary bed, is always oriented with the headboard away from the door. It serves the ancient imperative of protecting oneself against marauders."
1599,Penny, I'll risk it.
1600,Sheldon, Hm!
1601,Penny, Anything else I should know.
1602,Sheldon, Yes. If you use my toothbrush I'll jump out that window. Please don't come to my funeral. Have a good night.
1603,Leonard, Sorry about that.
1604,Penny, That's okay.
1605,Leonard," FYI, his toothbrush is the red one in the plexiglass case under the UV light."
1606,Penny, Got it.
1607,Leonard," Well, sleep tight."
1608,Penny, Thanks.
1609,Leonard," Funny expression, sleep tight. It refers to the early construction of beds which featured a mattress suspended on interlocking ropes which would occasionally... sleep tight."
1610,Leonard, What are you doing?
1611,Leonard, Penny's still sleeping.
1612,Leonard," I know, I know, look, you have a TV in your room, why don't you just have breakfast in bed?"
1613,Sheldon, Because I am neither an invalid nor a woman celebrating Mother's Day.
1614,Penny," Uh, what time is it?"
1615,Penny, I slept all day?
1616,Penny, What the hell is your problem?
1617,Sheldon," Okay, this cereal has lost all its molecular integrity, I now have a bowl of shredded wheat paste."
1618,Howard," Ola, nerd-migos."
1619,Penny, Why do you people hate sleep? Are you wearing my robe?
1620,Howard," Oh, yeah, sorry, I'll have it cleaned."
1621,Penny," That's okay, keep it. Where's Christie."
1622,Howard," In the shower. Oh, by the way, where did you get that loofah mitt, yours reaches places that mine just won't."
1623,Penny, Y-you used my loofah?
1624,Howard, More precisely we used your loofah. I exfoliated her brains out!
1625,Penny, You can keep that too.
1626,Howard," Ah, well then we'll probably need to talk about your stuffed bear collection."
1627,Christie, Howard?
1628,Howard, In here my lady.
1629,Christie," Mmmm, there's my little engine that could."
1630,Howard, chka-chka-chka-chka-chka-chka-chka .
1631,Sheldon, Well there's one beloved children's book I'll never read again.
1632,Christie," Hi, Christie."
1633,Leonard, Leonard.
1634,Sheldon, I'm Sheldon.
1635,Christie," Right, you're Howard's entourage."
1636,Penny," Uh, so Christie, what are your plans?"
1637,Christie," Oh, well, Howard said he'd take me shopping in Beverley Hills."
1638,Penny," Yeah, no, I meant plans to find some place to live. Other than with me, not that I don't love having you, but it's... a little crowded."
1639,Leonard," Penny, you're always welcome to stay with us."
1640,Sheldon," Oh, terrific, now we're running a cute little B&B."
1641,Howard," Let me offer a little outside the box thinking here, why doesn't Christie stay with me."
1642,Leonard, For one thing you live with your mother.
1643,Howard," I do not, my mother lives with me."
1644,Sheldon," Well then, it's all settled, Christie will stay with Howard, Penny can go back to her apartment, and I'll watch the last 24 minutes of Doctor Who, although at this point it's more like Doctor Why Bother."
1645,Leonard, Sheldon you just can't dictate...
1646,Sheldon," No more talking, everybody go."
1647,Howard," So, what do you say, you wanna repair to Castle Wolowitz?"
1648,Christie," What is that, like a Mexican deli?"
1649,Howard," I'm sorry, I should have mentioned this earlier, my last name is Wolowitz."
1650,Christie," Oh, that's so cool. My first Jew!"
1651,Sheldon, I imagine there aren't many kosher corn-huskers.
1652,Christie," But you're still taking me shopping, right?"
1653,Howard, Anything you want.
1654,Christie," Okay, I'll go pack my stuff."
1655,Howard, When they perfect human cloning I'm going to order twelve of those.
1656,Leonard," Howard, can't you see she's using you?"
1657,Howard," Who cares, last night she pulled off her blouse and I wept!"
1658,Penny," Look, Howard, I know her, okay, she'll have sex with anyone as long as they keep buying her things."
1659,Howard, Really?
1660,Penny, Yeah.
1661,Howard," Yay! If you'll excuse me, I have some Bar-Mizvah bonds to cash."
1662,Sheldon," I'm sorry, we cannot do this without Wolowitz."
1663,Leonard, We can't order Chinese food without Wolowitz?
1664,Sheldon," Let me walk you through it, our standard is, the steamed dumpling appetizer, General So's chicken, beef with broccoli, shrimp with lobster sauce and vegetable lo-main. Do you see the problem?"
1665,Leonard, I see a problem.
1666,Sheldon, Our entire order is predicated on four dumplings and four entrees divided among four people.
1667,Leonard," So, we'll just order three entrees."
1668,Sheldon," Fine, what do you want to eliminate, and who gets the extra dumpling."
1669,Raj, We could cut it into thirds.
1670,Sheldon," Then it is no longer a dumpling, once you cut it open it is at best a very small open faced sandwich."
1671,Waiter," Hi fellas. Oh, where's your annoying little friend who thinks he speaks Mandarin?"
1672,Sheldon," He's putting his needs ahead of the collective good.  Where he comes from, that's punishable by death."
1673,Waiter, I come from Sacramento.
1674,Leonard," Can we get an order of dumplings, but with three instead of four."
1675,Waiter, No substitutions.
1676,Leonard," This isn't a substitution, it's a reduction."
1677,Waiter," Okay, no reductions."
1678,Leonard," Fine, bring us three orders of dumplings, that's twelve, we'll each have four."
1679,Raj, That works.
1680,Sheldon," No, if we fill up on dumplings we'll need to eliminate another entree."
1681,Waiter, No eliminations.
1682,Leonard," If we have extra, we'll just take the leftovers home."
1683,Sheldon," And divide it how, I'm telling you we cannot do this without Wolowitz."
1684,Leonard," Wolowitz is with his new girlfriend, if you had let me invite Penny then you would have had your fourth."
1685,Sheldon," Have you seen Penny eat Chinese food, she uses a fork, and she double dips her egg rolls."
1686,Leonard, We don't order egg rolls.
1687,Sheldon," Exactly, but we'd have to if she was here."
1688,Raj," Can we please make a decision, not only are there children starving in India, there's an Indian starving right here."
1689,Leonard," Here's an idea, why don't we just go out for Indian food."
1690,Sheldon, No.
1691,Raj, Uurgh.
1692,Waiter," You are nice boys. Tell you what I'm going to do. I'm going to bring you the four dumplings. When I'm walking over to the table, maybe I get bumped, one of the dumplings falls to the floor, no-one has to know."
1693,Sheldon, I'll know.
1694,Waiter,
1695,Raj, How about soup?
1696,Leonard," Yeah, we can always divide soup."
1697,Sheldon, What about the won-tons?
1698,Penny," Oh, hey guys, what's up?"
1699,Sheldon, It's Halo night.
1700,Penny, Yeah. Okay. So?
1701,Leonard," Well, with Wolowitz spending all of his time with your friend Christie,"
1702,Penny, She's not my friend. Friends do not get their friends care bears all sweaty.
1703,Leonard," Right, anyway, uh, with Wolowitz occupied elsewhere, we had something we wanted to ask you. Sheldon?"
1704,Sheldon," Yes. Penny, we would very much appreciate it if you would be the fourth member of our Halo team. I don't think I need to tell you what an honour this is."
1705,Penny," Oh, that's so sweet. But I'm going out dancing with a girlfriend."
1706,Sheldon," You can't go out, it's Halo night."
1707,Penny," Well, for Penny it's dancing night."
1708,Sheldon, You go dancing every Wednesday.
1709,Penny, No.
1710,Sheldon,  Then it's not dancing night.
1711,Penny," Look, why don't I play with you guys tomorrow?"
1712,Sheldon," Tonight is Halo night, it's like talking to a wall."
1713,Penny," Alright, now Sheldon, you and I are about to have a problem."
1714,Leonard," Sheldon, remember, we role-played this."
1715,Sheldon," Yes, but you didn't portray her as completely irrational."
1716,Penny," Alright fellas, I gotta go. Good luck."
1717,Leonard, Maybe we should have asked if we could go dancing with her and her girlfriend.
1718,Sheldon," Okay, assuming we could dance, which we can't, there are three of us and two of them."
1719,Leonard, So?
1720,Sheldon," It's the Chinese restaurant all over again. I assure you that cutting a dumpling in thirds is child's play compared with three men, each attempting to dance with 67% of a woman."
1721,Leonard," Aaah, for God's sake, Sheldon, you are driving me crazy."
1722,Sheldon," Your anger's not with me, sir, but with basic mathematics."
1723,Leonard," No, I'm pretty sure my anger's with you."
1724,Raj, What's happening to us? We're falling apart.
1725,Leonard, Who are you calling?
1726,Sheldon, The only man who can restore any semblance of balance to our universe.
1727,Howard,  Hi this is Howard Wolowitz.
1728,Christie, And this is Christie Van Der Bell.
1729,Howard, We can't get to the phone right now because we're having sex.
1730,Christie, You're not going to put that on your message are you?
1731,Howard," No, I'm just kidding, I'll re-record it."
1732,Leonard," Sheldon, think this through, you're going to ask Howard to choose between sex and Halo."
1733,Sheldon," No, I'm going to ask him to choose between sex and Halo 3. As far as I know, sex has not been upgraded to include high-def graphics and enhanced weapon systems."
1734,Leonard," You're right, all sex has is nudity, orgasms and human contact."
1735,Sheldon, My point.
1736,Christie," I'm just saying, you can take the damned plastic off the couch once in a while."
1737,Howard's Mother," Why, so you and Howard can hump on it?"
1738,Howard," Ladies, ladies, I'm sure there's a middle ground."
1739,Christie and Howard's Mother together, Shut up Howard.
1740,Howard," You girl's talk, I'm going to take my scooter out for a little spin."
1741,Christie," Are you happy, you drove your own son out of the house."
1742,Howard's Mother, Why don't you stop butting in where you don't belong.
1743,Howard, What are you guys doing here?
1744,Sheldon, It's Halo night.
1745,Howard's Mother," He's not a man, he's a putz, and don't you take that tone with me, you gold digger."
1746,Christie, What did you call me?
1747,Howard's Mother," You heard me, and I'll tell you something else, you're barking up the wrong tree, cos as long as you're around, Howard is out of the will."
1748,Howard's Mother," That's right, go back to Babylon, you whore."
1749,Howard," So, Halo night, huh?"
1750,Raj, I thought she was the whore of Omaha?
1751,Sheldon, Shhh!
1752,Howard," Sheldon, you got him in your sights, fire, he's charging his plasma rifle."
1753,Sheldon," I can't shoot now, I'm cloaking."
1754,Leonard," Now, Raj, kill Sheldon."
1755,Raj, I can't see him.
1756,Sheldon," That's why the call it cloaking, dead man."
1757,Leonard, Well then start throwing grenades.
1758,Raj, I'm all out.
1759,Penny," Hi guys, my friends and I got tired of dancing, so we came over to have sex with you."
1760,Leonard," That will do, Raj, straight for the tank."
1761,Sheldon, We said no tanks.
1762,Raj, There are no rules in hell!
1763,Howard," Son of a bitch, medpack, I need a medpack!"
1764,Penny, Told yah! .
1765,Leonard," There's a sniper, use your rocket launcher."
1766,Raj," All I've got is a needler, and I'm all out of ammo."
1767,Sheldon, And now you're out of life. Why did you hit pause?
1768,Leonard, I thought I heard something.
1769,Raj, What?
1770,Leonard," No, never mind, alright, go."
1771,Sheldon," Damn you, walletnook.com."
1772,Leonard, Problem?
1773,Sheldon," The online description was completely misleading, they said eight slots plus removable ID, to any rational person that would mean room for nine cards, but they don't tell you the removable ID takes up one slot, it's a nightmare."
1774,Leonard," Okay, now, do you really need the honorary Justice League of America membership card?"
1775,Sheldon, It's been in every wallet I've owned since I was five.
1776,Leonard, Why?
1777,Sheldon, It says keep this on your person at all times.  It's right here under Batman's signature.
1778,Raj, And this is Leonard and Sheldon's apartment.
1779,Howard, Guess whose parents just got broadband.
1780,Raj," May I present, live from New Delhi, Dr and Mrs V. M. Koothrappali."
1781,Leonard, Hi.
1782,Dr Koothrappali, Lift up the camera. I'm looking at his crotch.
1783,Raj, Sorry papa.
1784,Dr Koothrappali," Oh, there's much better. Hi."
1785,Leonard, Hi!
1786,Raj, And over here is Sheldon.
1787,Sheldon, Hi.
1788,Raj, He lives with Leonard.
1789,Mrs Koothrappali," Oh, that's nice. Like Haroun and Tanweer."
1790,Raj," No, no, not like Haroun and Tanweer."
1791,Mrs Koothrappali," Such sweet young men, they just adopted the cutest little Punjabi baby."
1792,Leonard," Yeah, we're not like Haroun and Tanweer!"
1793,Dr Koothrappali, So are you boys academics like our son?
1794,Together, Yes.
1795,Dr Koothrappali, And your parents are comfortable with your limited earning potential?
1796,Together, Not at all.
1797,Raj," Papa, please don't start."
1798,Dr Koothrappali," God, it's just a question, he's so sensitive."
1799,Raj," Okay, that's my life, that's my friends, good to see you, say goodbye."
1800,Together, Bye!
1801,Dr Koothrappali," Wait, wait. Before you go we have good news. Put the computer down and gather your friends."
1802,Raj, What is it papa.
1803,Dr Koothrappali, Friends.
1804,Howard," Is it just me, or does webchatting with your clothes on seem a little pointless."
1805,Mrs Koothrappali," Rajesh, do you remember Lalita Gupta?"
1806,Raj, The little fat girl that used to kick me in the samosas and call me untouchable.
1807,Mrs Koothrappali," Yes. Well, now she's a dental student at USC, so we gave her your contact information."
1808,Raj, Why did you do that?
1809,Dr Koothrappali, You're 26 years old Rajesh. We want grandchildren.
1810,Raj," But Papa, I'm not supposed..."
1811,Mrs Koothrappali, Lalita's parents approve the match.
1812,Dr Koothrappali," If you decide on a spring wedding, we can avoid monsoon season."
1813,Raj, Spring wedding?
1814,Mrs Koothrappali," It's up to you dear, we don't want to meddle."
1815,Raj," If you don't want to meddle, then why are you meddling."
1816,Sheldon," If I may, your parents probably don't consider this meddling, while arranged marriages are no longer the norm, Indian parents continue to have a greater than average involvement in their children's lives."
1817,Raj, Why are you telling me about my own culture?
1818,Sheldon, You seemed confused.
1819,Raj," Sorry, Mommy, Papa, but with all due respect I really can't go through..."
1820,Mrs Koothrappali," Sorry darling, we have to go. Doogie Howser is on. Grandma, it's Doogie time! Bye bye."
1821,Dr Koothrappali, Bye bye.
1822,Raj, I don't believe it.
1823,Howard," Neither do I. Doogie Howser's been off the air for like, twenty years."
1824,Leonard," Actually, I read somewhere that it's one of the most popular programmes in India."
1825,Sheldon, It might speak to a cultural aspiration to have one's children enter the medical profession.
1826,Leonard, I bet you're right.
1827,Howard, I bet they love Scrubs.
1828,Sheldon, What's not to love?
1829,Raj," Excuse me, hello? My parents are trying to marry me off to a total stranger, what am I going to do?"
1830,Sheldon, I suggest you go through with it.
1831,Raj, What?
1832,Sheldon," Romantic love as the basis for marriage has only existed since the nineteenth century. Up until then, arranged marriages were the norm, and it served society quite well."
1833,Howard, It's the entire premise of Fiddler on the Roof.
1834,Leonard," I'm not a big fan of musicals, but I love that show."
1835,Howard," Me too. Of course, it speaks to me culturally."
1836,Sheldon," Understandable, but there's a universality to that story which transcends ethnicity."
1837,Howard, Let's not forget it's got some really catchy tunes.
1838,All,
1839,Raj," Okay, I know what I'm going to do."
1840,Leonard, What?
1841,Raj, Find new friends.
1842,Howard, So who wants to rent Fiddler?
1843,Sheldon," No need, we have the special edition."
1844,Leonard," Well, maybe we are like Haroun and Tanweer."
1845,Sheldon," This is Dr Sheldon Cooper. Yeah, I need to cancel my membership to the Planetarium. Yeah, well I'm sorry too, but there's just no room for you in my wallet. Yeah, I understand, but it was between you and the Museum of Natural History and, frankly, you don't have dinosaurs. Well I'll miss you too, bye bye. Okay, I know you're texting about me, and I'd really like you to stop."
1846,Raj," Oh dear, I am rightly and truly screwed."
1847,Leonard," Hey, I thought you were finding new friends."
1848,Raj," I've got some feelers out. In the meantime, listen to this."
1849,Lalita," Hi Rajesh, this is Lalita Gupta. Your mother gave my mother your phone number to give to me. So I'm calling you, and, ah... call me back. Bye."
1850,Raj, Can you believe how pushy she is?
1851,Leonard, So don't call her.
1852,Raj," If I don't call her, I won't hear the end of it from my parents."
1853,Leonard, So call her.
1854,Raj," How can I call her, you know I can't talk to women."
1855,Leonard," I'm done, anybody else?"
1856,Howard, Give me the phone.
1857,Raj, Why?
1858,Howard, Just give it to me.
1859,Raj, What are you doing?
1860,Howard," Don't worry, you'll thank me.  Hello Lalita, Raj Koothrappali.  Yes it is good to talk to you too. So, what are you wearing. Oh, not important, so, anyhow, when would you like to meet. Friday works for me. And I call you with the time and place, but in the meantime, keep it real babe.  You may now thank me."
1861,Raj," For what, making me sound like a Simpsons character?"
1862,Howard," Fine, next time make your own date."
1863,Raj, I didn't want to make this one.
1864,Leonard," Look on the bright side, she might turn out to be a nice, beautiful girl."
1865,Raj," Great, then we'll get married, I won't be able to talk to her, and we'll spend the rest of our lives in total silence."
1866,Howard, Worked for my parents.
1867,Penny, Hi guys.
1868,Leonard," Oh, hey."
1869,Penny, I need some guinea pigs.
1870,Sheldon," Okay, there's a lab animal supply company in Reseda you could try, but if your research is going to have human applications may I suggest white mice instead, their brain chemistry is far closer to ours."
1871,Penny," I swear to God, Sheldon, one day I'm going to get the hang of talking to you."
1872,Leonard, His mom's been saying that for years. What's up?
1873,Penny," Well, I finally convinced the restaurant to give me a bar tending shift, so I need to practice making drinks."
1874,Leonard," Oh, great, well the key to acquiring proficiency in any task is repetition."
1875,Sheldon," With certain obvious exceptions. Suicide, for example."
1876,Penny," So Leonard, how about it?"
1877,Leonard," Look, Penny, we'd love to help you, but Raj is going through some stuff right now. And besides, he doesn't drink, so...  Really? Um, Raj is going through some stuff right now and he'd like to take up drinking."
1878,Penny," Okay, here you go, Leonard, one tequila sunrise."
1879,Leonard, Thank you. This drink is a wonderful example of how liquids with different specific gravities interact in a cylindrical container. Thank you.
1880,Penny," Okay, Raj, what'll it be?"
1881,Leonard, Whatever you recommend.
1882,Penny," Uh, how about a grasshopper. I make a mean grasshopper. Okay? Good. Coming up. Sheldon, what are you going to have?"
1883,Sheldon, I'll have a diet coke.
1884,Penny," Okay, can you please order a cocktail, I need to practice mixing drinks."
1885,Sheldon, Fine. I'll have a virgin cuba libre.
1886,Penny," That's, um, rum and coke without the rum."
1887,Sheldon," Yes,"
1888,Penny, So coke.
1889,Sheldon, Yes. And would you make it diet?
1890,Penny, There's a can in the fridge.
1891,Sheldon, A cuba libre traditionally comes in a tall glass with a lime wedge.
1892,Penny, Then swim to Cuba.
1893,Sheldon, Bartenders are supposed to have people skills.
1894,Penny," Okay, Raj, here you go. Alright, who's next?"
1895,Howard, I'd like to try a slippery nipple.
1896,Penny," Okay, you're cut off. Anybody need a refill?"
1897,Raj," Where did my life go, Penny? One day I'm a carefree batchelor, and the next I'm married and driving a minivan to peewee cricket matches in suburban New Delhi."
1898,Penny, A... are you talking to me?
1899,Raj," Is there another Penny here? I had such plans. I had dreams. I was going to be the Indira Gandhi of particle astro-physics. But with a penis, of course."
1900,Leonard, It's amazing.
1901,Raj," Ever since I was a little boy my father wanted me to be a gynaecologist like him. How can I be a gynaecologist, I can barely look a woman in the eye. You know what, I'm not going to let my parents control my future any longer, it's time for a showdown. Somebody give me a computer with a webcam."
1902,Penny," Okay, sweetie, I think that's the grasshopper talking."
1903,Raj, And it's about to tell my parents that I'm not riding an elephant down the aisle with Lalita Gupta.
1904,Penny," Okay, calm down, no-one can make you get married. Why don't you just meet this girl and, see what happens."
1905,Raj," Haven't you been listening to me, I cannot talk to women."
1906,Leonard, Um... Raj.
1907,Howard," No, no, let's see how long it takes him."
1908,Penny," Um, Raj, honey, you say you can't talk to women but... you've been talking to me."
1909,Sheldon, And now we'll never know.
1910,Raj," You're right. I... I am talking to you. Hello Penny, how are you?"
1911,Penny, I'm fine.
1912,Raj," Okay, now I just need to make sure I have a Lalita before I meet the grasshopper. It's a sweet green miracle."
1913,Penny," Okay, if you're going to drink on this date just promise me you won't overdo it."
1914,Raj, Overdo what? Happiness? Freedom? This warm glow inside of me that promises everything is going to be all hunky donkey?
1915,Penny," Yeah, that. Uh, why don't you bring her to my restaurant when I'm tending the bar so I can keep an eye on you?"
1916,Raj, Okay.
1917,Leonard," Wait a minute, what's the plan here? Let's say he meets her and he likes her and they get married, what's he going to do, stay drunk for the rest of his life?"
1918,Howard, Worked for my parents.
1919,Raj, I can't believe I'm sitting here next to little Lalita Gupta.
1920,Lalita," Well, you are."
1921,Raj," Little Lalita. That's kind of fun to say. Little Lalita, Little Lalita, Little Lalita, you should try it."
1922,Lalita," No, it's okay."
1923,Raj," You have lost so much weight! That must have been difficult for you because you were so, so fat! Do you remember?"
1924,Lalita," Yes, I do."
1925,Raj, Of course you do. Who could forget being that fat?
1926,Lalita," Well, I've been trying."
1927,Raj," So you're a dental student? Hmm, are you aware that dentists have an extremely high suicide rate? Not as high as, say, air traffic controllers, but then there are far more dentists than air traffic controllers, so in pure numbers you're still winning."
1928,Lalita, Yay me!
