,name,line
2747,Sheldon," Not bad, I myself started graduate school at fourteen."
2748,Dennis," Well, I lost a year while my family was tunnelling out of North Korea."
2749,Leonard, Advantage Kim.
2750,Gablehouser," I thought maybe you boys could show Dennis around, let him see why we're the best physics research facility in the country."
2751,Dennis," I already know you're not. You don't have an open science grid computer, or a free electron laser, and the string theory research being done here is nothing but a dead end."
2752,Sheldon," Excuse me, that is my research, and it is by no means a dead end."
2753,Dennis," Well, obviously you don't see it yet, but trust me, you will."
2754,Gablehouser," Dennis, we discussed this, we're in the process of updating our equipment, and we welcome your input on our research goals, and we've agreed to look the other way if you want to use up to 20% of the grant money you attract to smuggle your grandfather out of Pyongyang. We want him here boys, make it happen."
2755,Leonard, Yes sir.
2756,Sheldon," You can count on us, we're on it. What the hell do you mean, dead end."
2757,Dennis," I mean, the whole landscape of false vacuums in string theory could be as large as ten to the five-hundredth power. In addition... ooh, look, chocolate milk."
2758,Sheldon, I sense a disturbance in the force.
2759,Leonard," A bad feeling I have about this, mmm-hmmm."
2760,Leonard," So, Dennis, how long have you been in America."
2761,Dennis, A year and a half.
2762,Leonard," No kidding, you speak English really well."
2763,Dennis, So do you. Except for your tendency to end sentences with prepositions.
2764,Leonard, What are you talking about?
2765,Dennis, That.
2766,Sheldon," He's not wrong. Alright, and this is my office."
2767,Dennis, Is this part of the tour?
2768,Sheldon, Nope. Goodbye.
2769,Leonard," Come on, Sheldon, we've hardly shown him anything."
2770,Sheldon," Oh, alright, this is my desk, these are my books, this is my door, please close it behind you. Goodbye."
2771,Dennis, Looks like you're doing work in quantum loop corrections.
2772,Sheldon," Keen observation, goodbye."
2773,Dennis," You see where you went wrong, don't you?"
2774,Sheldon, Leonard.
2775,Leonard," Huh, yeah?"
2776,Sheldon, Get him out.
2777,Leonard," Come on, Dennis, I'll show you the rec centre, they've got nautilus equipment."
2778,Dennis, Do I look like I lift weights.
2779,Leonard, Not heavy ones.
2780,Dennis, It's startling to me you haven't considered a Lorentz invariant field theory approach.
2781,Sheldon, You think I haven't considered it? You really think I haven't considered it?
2782,Dennis, Have you considered it?
2783,Sheldon, Get him out Leonard.
2784,Leonard," Come on, Dennis, I'll show you the radiation lab."
2785,Dennis," Wow, you won the Stephenson award."
2786,Sheldon," Yes, in fact I am the youngest person ever to win it."
2787,Dennis," Really, how old?"
2788,Sheldon, Fourteen and a half.
2789,Dennis, You were the youngest person ever to win it.
2790,Leonard," It's like looking into an obnoxious little mirror, isn't it?"
2791,Penny," Mmm, this is really delicious, isn't it?  Still can't talk to me unless you're drunk, huh?  Oh, sweetie, you are so damaged."
2792,Howard," Hey, I'm damaged too. How about a hug for Howie?"
2793,Penny," Sure. Raj, hug Howard."
2794,Sheldon, Uh-uh-uh.
2795,Leonard, Something you'd like to share? A tale of woe perhaps.
2796,Sheldon," Fifteen years old. Dennis Kim is fifteen years old, and he's already correcting my work. Today I went from being Wolfgang Amadeus Mozart to... you know, that other guy."
2797,Howard, Antonio Salieri?
2798,Sheldon," Oh, God, now even you're smarter than me."
2799,Howard," You know, Sheldon, you don't have so many friends that you can afford to start insulting them."
2800,Leonard," Just eat, Sheldon, you'll feel better."
2801,Sheldon," Why waste food. In Texas when a cow goes dry they don't keep feeding it, they just take her out and shoot her between the eyes."
2802,Penny," I'm confused, did Sheldon stop giving milk?"
2803,Leonard, You can't let this kid get to you. You always knew that someday someone would come along who was younger and smarter.
2804,Sheldon," Yes, but I assumed I would have been dead hundreds of years, and that there would be an asterisk by his name because he would be a cyborg."
2805,Penny," So, you've got a bit of competition, I really don't see what the big deal is."
2806,Sheldon," Well of course you don't, you've never excelled at anything."
2807,Penny," I don't understand, exactly how did he get any friends in the first place?"
2808,Howard, We liked Leonard.
2809,Leonard," Well, what are you going to do, Sheldon, give up?"
2810,Sheldon," Yes. That's what a rational person does when his entire life's work is invalidated by a post-pubescent Asian wunderkind. He ceases his fruitless efforts, he donates his body to scientific research, and he waits to die."
2811,Penny," You know, I'm confused again, is he waiting, or do we get to shoot him between the eyes?"
2812,Sheldon, Hey.
2813,Leonard, Hey.
2814,Sheldon, I've decided you're right. My career is not over.
2815,Leonard, Great.
2816,Sheldon," But, since the arrival of Dennis Kim has rendered my research pointless, I just have to find something else to focus on."
2817,Leonard, Great.
2818,Sheldon," So I've decided, I'm going to collaborate with you."
2819,Leonard, Great.
2820,Sheldon," What exactly is it you do? I know you chatter on about it all the time, but I've never really paid attention."
2821,Leonard," Okay, well, right now I'm designing an experiment to study the soft component of cosmic radiation at sea-level, but I really don't need any help."
2822,Sheldon," Oh, sure you do. Now, see, what's this here in the schematic, is that a laser array?"
2823,Leonard, Yes.
2824,Sheldon, No. Hmmm. What happens if you use argon lasers instead of helium neon?
2825,Leonard, It would blow up.
2826,Sheldon, Are you sure?
2827,Leonard, Pretty sure.
2828,Sheldon," Pretty sure's not very scientific, is this how you normally work, just hunches and guesses and stuff?"
2829,Leonard," Okay, Sheldon, I understand that you're going through a bit of a career crisis, you're searching for some other area where you can feel valuable and productive but I need to tell you something and I want you to listen carefully."
2830,Sheldon, Alright.
2831,Leonard, Go away.
2832,Sheldon," If you're concerned about sharing credit with me, you're name can go first... I'm going."
2833,Howard," It's a small brown paper bag, Ma, I'm looking at it right now.  Why would I make that up, there's no ding-dong in it.  How are two ding-dongs tomorrow going to help me today?"
2834,Sheldon," So, this is engineering, huh?"
2835,Howard, I'll talk to you later.
2836,Sheldon," Engineering. Where the noble semi-skilled labourers execute the vision of those who think and dream. Hello, oompah-loompahs of science."
2837,Howard," Sheldon, what are you doing here?"
2838,Sheldon, I just came by to say hello.
2839,Howard," I've been at this lab for three years, you've never came by to say hello."
2840,Sheldon," Well, up until now I've had better things to do. So, what are we making today?"
2841,Howard, A small payload support structure for a European science experimental package that's going up on the next space shuttle.
2842,Sheldon," Really, how does it work?"
2843,Howard," When this is done, it will be attached to the payload bay, and the sensor apparatus will rest on it."
2844,Sheldon," Uh, huh. So it's a shelf?"
2845,Howard," No, you don't understand, during acceleration it needs to stay perfectly level and provide... yeah, okay, it's a shelf."
2846,Sheldon," Now, I notice you're using titanium, did you give any consideration to carbon nanotubes, they're lighter, cheaper and half twice the tensile strength."
2847,Howard," Sheldon, there's a diploma in my office that says I have a masters in engineering."
2848,Sheldon," And you also have a note from your mother that says I love you, bubbula. But neither of those is a cogent argument for titanium over nanotubes."
2849,Howard, Sheldon.
2850,Sheldon, Yes.
2851,Howard, Go away.
2852,Sheldon, Did Leonard tell you to say that?
2853,Howard," No, I thought of it all by myself."
2854,Sheldon, Huh. It can't be a coincidence. There must be some causal link I'm missing.
2855,Raj, Go away.
2856,Sheldon, Curiouser and curiouser.
2857,Howard, Is he here?
2858,Leonard," If he were, I wouldn't be."
2859,Raj," Do you know what he did. He watched me work for ten minutes, and then started to design a simple piece of software that could replace me."
2860,Leonard, Is that even possible?
2861,Raj," As it turns out, yes."
2862,Howard," Something's got to be done about him, Leonard."
2863,Leonard, Like what? He'll never be able to cope with the fact that some fifteen year-old kid is smarter and more accomplished than he is.
2864,Raj," Well, what if something were to happen to this boy so he was no longer a threat to Sheldon?"
2865,Howard, Then our problem would be solved.
2866,Leonard," Hang on, are we talking about murdering Dennis Kim? I'm not saying no."
2867,Howard," We don't have to go that far, there are other means available."
2868,Raj, We can't send him back to North Korea. He knows how to get out.
2869,Howard, The only thing we need to do is make this Kim kid lose his focus.
2870,Leonard," That won't happen, he's not interested in anything but physics."
2871,Howard, What about biology?
2872,Leonard, What?
2873,Howard," You know, biology? The one thing that can completely derail a world class mind."
2874,Leonard," Howard, he's fifteen."
2875,Howard," Yeah, so, when I was fifteen I met Denise Polmerry and my grade point average fell from a 5.0 to a 1.8."
2876,Raj, She was sleeping with you?
2877,Howard," No, I just wasted a lot of time thinking about what it would be like if she did."
2878,Sheldon," Oh, good, you're all here. Look, I've decided that if the three of you drop whatever it is you're working on and join me, we could lick cold fusion in less than a decade, twelve years tops.  Go away?  Hmm. Could it be me?"
2879,Penny," Oh, hey guys, what's up?"
2880,Howard, We need a hot fifteen year-old Asian girl with a thing for smart guys.
2881,Penny, What?
2882,Leonard," Howard, that's racist, any fifteen year-old girl will do the trick."
2883,Raj, It's possible she may have misunderstood us.
2884,Gablehouser," Dr Cooper? Oh, are we interrupting?"
2885,Sheldon," No, no, please, come in. Yeah, I think you'll appreciate this, very exciting."
2886,Gablehouser," Oh, what are you working on?"
2887,Sheldon," Something remarkable. Since my prospects for the Nobel Prize in physics have disappeared, thank you very much, I've decided to refocus my efforts and use my people skills to win the Nobel Peace Prize. Look, I'm going to solve the Middle-East Crisis by building an exact replica of Jerusalem in the middle of the Mexican desert."
2888,Gablehouser, To what end?
2889,Sheldon," You know, it's like the baseball movie, build it and they will come."
2890,Gablehouser, Who will come?
2891,Sheldon, The Jewish people.
2892,Gablehouser, What if they don't come.
2893,Sheldon," We'll make it nice, put out a spread."
2894,Gablehouser," Okay, well, um, speaking of spreads, we're having a small welcoming party this afternoon for Mr Kim, who's agreed to join us here at the University."
2895,Sheldon," Of course he has, the oracle told us little Neo was the one. You can see the Matrix, can't you."
2896,Gablehouser," Okay, well, uh, obviously you're very busy with your... uh, um, come Dennis. You'll have to excuse Dr Cooper, he's been under a lot of... um... he's nuts."
2897,Sheldon," Ah, la-la-la, Hava Nagila. They'll come, they'll settle and I'll win the prize..."
2898,Sheldon," I really don't understand your objections, Professor Goldfarb, why wouldn't the Senoran Desert make a perfectly good promised land?"
2899,Goldfarb, Go away.
2900,Sheldon, We could call it Nuevo Cherusalem.
2901,Goldfarb, Please go away.
2902,Sheldon, Said Pharoah to Moses.
2903,Gablehouser, Why are all these young women here?
2904,Leonard, It's take your daughter to work day.
2905,Gablehouser," Really, I was not aware of that."
2906,Raj," Oh, yes. There was a very official email that was sent to everyone whose insurance files indicated they had daughters between the ages of 14 and 16."
2907,Gablehouser, Hm?
2908,Howard, Smooth.
2909,Raj, Thank you.
2910,Gablehouser, There's the man of the hour.
2911,Leonard," Okay, so we now have a socially awkward genius in a room full of attractive age-appropriate women."
2912,Howard, All he has to do now is hook up with one of them.
2913,Leonard, Does anyone else see the flaw in this plan?
2914,Raj, We need a social catalyst.
2915,Leonard, Like what? We can't get fifteen year-old girls drunk.
2916,Howard, Or can we?
2917,Leonard," No, we can't."
2918,Howard, I don't think you mean we can't. I think you mean we shouldn't.
2919,Sheldon," Hey, Howard. You're a Jew. If there was another wailing wall, exactly like the one in Jerusalem, but close to taco stands and cheap prescription drugs, would you still be able to wail at it? Okay, it's definitely me."
2920,Leonard," Okay, we cannot leave this to chance, lets pick a girl, and figure out how to get her together with Dennis."
2921,Raj, Okay. How about that one.
2922,Howard," Uh-uh. I know the type, cheerleader, student council, goes out with jocks, won't even look at anybody in the gifted programme. And if, after two years of begging, she does agree to go out with you, it turns out to be a set-up and you're in the back seat of your mom's car with your pants off while the whole football team laughs at you."
2923,Raj, Are you crying?
2924,Howard," No, I have allergies."
2925,Raj," Okay, uh, how about her?"
2926,Leonard," Sure. If he wants to spend a couple of years doing her homework while she drinks herself into a stupor with non-fat White Russians, while you're the one holding her head out of the toilet while she's puking and telling you she wishes more guys were like you, and they she gets into Cornell because you wrote her essay for her, and you drive up to visit her one weekend and she acts like she doesn't even know you."
2927,Raj," Okay, so not her either. How about her?"
2928,Howard," Interesting, kind of pretty, a little chubby so probably low self-esteem."
2929,Leonard, I think that's our girl. One of us should go talk to her.
2930,Raj," I can't talk to her, you do it."
2931,Leonard," I can't just go up and talk to her. Howard, you talk to her."
2932,Howard," Oh no, she'll never go for the kid once she gets a peek at this."
2933,Raj," You know, if we were in India this would be simpler. Five minutes with her dad, twenty goats and a laptop and we'd be done."
2934,Leonard," Well, we're not in India."
2935,Raj," Alright, why don't we do it your way then? We'll arrange for this girl to move in across the hall from Dennis so he can pathetically moon over her for months on end."
2936,Leonard," Okay, that was uncalled for."
2937,Raj," You started it, dude."
2938,Gablehouser, Could I have everyone's attention please. What a wonderful occasion this is. And how fortunate that it should happen to fall on take your daughter to work day. We're here to welcome Mr Dennis Kim to our little family.
2939,Sheldon, Welcome Dennis Kim.
2940,Gablehouser," Mr Kim was not only the valedictorian at Stamford University, he is also the youngest recipient of the prestigious Stephenson Award."
2941,Sheldon, Youngest till the cyborgs rise up!
2942,Gablehouser," And now, without any further ado, let me introduce the man of the hour, Mr Dennis Kim. Dennis! Dennis!"
2943,Dennis, What?
2944,Gablehouser, Would you like to tell us a little bit about your upcoming research.
2945,Dennis," Um, no thanks. I'm going to the mall with Emma."
2946,Gablehouser," Well, uh, well, uh...."
2947,Leonard, The kid got a girl.
2948,Raj, Unbelievable.
2949,Howard, Did anyone see how he did it?
2950,Sheldon," Don't worry, I've got this. Ladies and Gentlemen, honoured daughters. While Mr Kim, by virtue of his youth and naivety, has fallen prey to the inexplicable need for human contact, let me step in and assure you that my research will go on uninterrupted, and that social relationships will continue to baffle and repulse me. Thank you."
2951,Howard, He's back.
2952,Leonard," Yeah, mission accomplished."
2953,Raj," Forget the mission, how did that little yutz get a girl on his own?"
2954,Howard, I guess times have changed since we were young. Smart is the new sexy.
2955,Leonard," Well, why do we go home alone every night, we're still smart."
2956,Raj, Maybe we're too smart. So smart it's offputting.
2957,Howard," Yeah, let's go with that."
2958,Howard," Unbelievable. Components I built are on the International Space Station, and I get a ticket for launching a model rocket in the park."
2959,Leonard," I don't know if the ticket was so much for the launch as it was for you telling the policewoman “you have to frisk me, I have a rocket in my pants.”"
2960,Raj," Hey, look at that.  It's Dennis Kim."
2961,Howard," Wow, I almost didn't recognise him."
2962,Raj," You know, I kind of feel bad about what we did to him."
2963,Leonard," Yeah, we really ruined his life."
2964,Sheldon," Screw him, he was weak."
2965,Howard," Ooh, more details about the new Star Trek film. There's going to be a scene depicting Spock's birth."
2966,Raj, I'd be more interested in a scene depicting Spock's conception.
2967,Sheldon," Oh, please. For Vulcans, mating, or, if you will, Pon Farr, it's an extremely private matter."
2968,Leonard," Still, I'd like to know the details. His mother was human, his father was Vulcan, they couldn't just conceive."
2969,Howard, Maybe they had to go to a clinic. Imagine Spock's dad in a little room with a copy of pointy ears and shapely rears.
2970,Raj," How come on Star Trek everybody's private parts are the same. No alien lady ever told Captain Kirk, hey, get your thing out of my nose."
2971,Penny," Hi, can you help me, I was writing an email and the A key got stuck. Now it's just going “aaaaaaa”."
2972,Leonard, What did you spill on it?
2973,Penny, Nothing. Diet coke. And yoghurt. A little nail polish.
2974,Leonard, I'll take a look at it.
2975,Howard," Gentlemen, switching to local nerd news. Fishman, Chen, Chowdry, McNair aren't fielding a team in the university physics bowl this year."
2976,Leonard," You're kidding, why not?"
2977,Howard," They formed a barbershop quartet, and got a gig playing Knotsbury Farm."
2978,Penny," Wow, so in your world, you're like, the cool guys."
2979,Howard, Recognise.
2980,Leonard," This is our year! With those guys out, the entire physics bowl will kneel before Zod."
2981,Penny, Zod?
2982,Howard, Kryptonian villain. Long story.
2983,Raj, Good story.
2984,Sheldon, Well count me out.
2985,Howard, What? Why?
2986,Sheldon, You want me to use my intelligence in a tawdry competition? Would you ask Picasso to play Pictionary? Would you ask Noah Webster to play Boggle? Would you ask Jacques Cousteau to play Go Fish?
2987,Leonard," Come on, you need a four person team, we're four people."
2988,Sheldon," By that reasoning we should also play bridge, hold up a chuppah and enter the Olympic bobsled competition."
2989,Penny, I want tickets to that please.
2990,Leonard," Sheldon, what, do I need to quote Spock's dying words to you."
2991,Sheldon," No, don't."
2992,Leonard, The needs of the many.
2993,Howard, Outweigh the needs of the few.
2994,Sheldon," Or the one. Dammit, I'll do it."
2995,Raj, Okay. First order of physics bowl business. We need a truly kick-ass team name. Suggestions.
2996,Howard," How about the perpetual motion squad? It's beyond the laws of physics, plus a little heads up for the ladies."
2997,Leonard, The ladies?
2998,Howard," Perpetual motion squad, we can go all night."
2999,Raj, I like it.
3000,Sheldon," I don't. Teams are traditionally named after fierce creatures, thus intimidating ones opponent."
3001,Raj, Then we can be the Bengal Tigers.
3002,Sheldon," Poor choice. Gram for gram, no animal exceeds the relative fighting strength of the army ant."
3003,Raj, Maybe so. But you can't incinerate a Bengal Tiger with a magnifying glass.
3004,Leonard, Let's put it to a vote. All those in favour....
3005,Sheldon," Point of order. I move that any vote on team names should be unanimous. No man should be forced to emblazon his chest with the bengal tiger, when common sense dictates it should be an army ant."
3006,Leonard, Will the gentleman from the great state of denial yield for a question?
3007,Sheldon, I will yield.
3008,Leonard," After we go through the exercise of an annoying series of votes, all of which the gentleman will lose, does he then intend to threaten to quit if he does not get his way?"
3009,Sheldon, He does.
3010,Leonard," I move we are the Army Ants, all those in favour?"
3011,Penny," Good afternoon, and welcome to today's physics bowl practice round. I'm Penny, and I'll be your host, because apparently I didn't have anything else to do on a Saturday afternoon, and isn't that just a little sad? Gentlemen, are you ready?"
3012,Leonard, Yes.
3013,Sheldon, Of course.
3014,Howard, Fire away.
3015,Penny," You know, it's none of my business, but isn't a guy who can't speak in front of women going to hold you back a little?"
3016,Leonard," Oh, uh, he'll be okay once the women are mixed into the crowd. He only has a problem when they're one on one and smell nice."
3017,Penny," Oh, thanks Raj, it's vanilla oil."
3018,Leonard," I was actually the one who noticed, okay, let's just start."
3019,Penny," Okay, the first question is on the topic of optics. What is the shortest light pulse ever produced? Dr Cooper."
3020,Sheldon," And of course, the answer is 130 adoseconds."
3021,Penny, That is correct.
3022,Leonard, I knew that too.
3023,Penny," Good for you, sweetie. Okay, next question. What is the quantum mechanical effect used to encode data on hard disk drives? Howard."
3024,Sheldon," And of course, the answer is giant magneto resistance."
3025,Penny, Right.
3026,Howard," Hey, I buzzed in."
3027,Sheldon," But I answered, it's called teamwork."
3028,Howard, Don't you think I should answer the engineering questions? I am an engineer.
3029,Sheldon, By that logic I should answer all the anthropology questions because I'm a mammal.
3030,Leonard, Just ask another one.
3031,Penny, Okay. What artificial satellite has seen glimpses of Einsteins predicted frame dragging?
3032,Sheldon, And of course it's Gravity Probe B.
3033,Leonard," Sheldon, you have to let somebody else answer."
3034,Sheldon, Why?
3035,Penny, Because it's polite.
3036,Sheldon, What do manners have to do with it? This is war. Were the Romans polite when they salted the ground of Carthage to make sure nothing would ever grow again?
3037,Penny," Leonard, you said I only had to ask questions."
3038,Sheldon," The objective of the competition is to give correct answers, if I know them, why shouldn't I give them?"
3039,Howard, Some of us might have the correct answers too.
3040,Sheldon," Oh please, you don't even have a PhD."
3041,Howard," Alright, that's it."
3042,Leonard," Howard, sit down."
3043,Howard, Okay.
3044,Leonard, maybe we should take a little break.
3045,Sheldon," Good idea, I need my wrist brace, all this button pushing is aggravating my old Nintendo injury."
3046,Howard, I agree.
3047,Penny, What did he say?
3048,Howard, He compared Sheldon to a disposable feminine cleansing product one might use on a summer's eve.
3049,Penny," Yeah, and the bag it came in."
3050,Sheldon," Leonard, excellent, I want to show you something."
3051,Leonard," Can it wait, I need to talk to you."
3052,Sheldon," Just look. I've designed the perfect uniforms for our team. The colours are based on Star Trek, the original series. The three of you will wear support red, and I will wear command gold."
3053,Leonard, Why do they say AA?
3054,Sheldon, Army Ants.
3055,Leonard, Isn't that confusing? AA might mean something else to certain people.
3056,Sheldon, Why would a physics bowl team be called anodised aluminium?
3057,Leonard," No, I meant.... never mind. Hey, check it out. I got you a Batman cookie jar!"
3058,Sheldon," Oh neat, what's the occasion?"
3059,Leonard," Well, you're a friend, and you like Batman, and cookies, and you're off the team."
3060,Sheldon, What?
3061,Leonard," Howard, Raj and I just had a team meeting."
3062,Sheldon, No you didn't.
3063,Leonard," Yes we did, I just came from it."
3064,Sheldon," Okay, I don't know where you just came from, but it couldn't have been a team meeting because I'm on the team and I wasn't there, ergo the team did not meet."
3065,Leonard," Okay, let me try it this way, uh, I was at a coffee klatch with a couple of friends and one thing led to another and it turns out you're off the team."
3066,Sheldon, Why?
3067,Leonard, Because you're taking all the fun out of it.
3068,Sheldon," Well, I'm sorry, is the winner of the physics bowl the team that has the most fun?"
3069,Leonard," Okay, let me try it this way, you're annoying and no-one wants to play with you any more."
3070,Sheldon," I see. Well. At this point I should inform you that I intend to form my own team and destroy the molecular bonds that bind your very matter together, and reduce the resulting particulate chaos to tears."
3071,Leonard, Thanks for the heads up.
3072,Sheldon, You're welcome. One more thing.
3073,Leonard, Yes.
3074,Sheldon," It's on, bitch."
3075,Howard, So who'd he get to be on his team.
3076,Leonard," He won't say. He just smiles, and eats macaroons out of his bat jar."
3077,Raj," He's using psychological warfare. We must reply in kind. I say we wait until he looks at us, then laugh like, yes, you are a smart and strong competitor, but we are also smart and strong and we have a reasonable chance of defeating you."
3078,Leonard, How exactly would that laugh go?
3079,Raj, Hee hee hee hee hee hee hee!
3080,Howard," That sounds more like, we are a tall thin woman who wants to make a coat out of your Dalmatians."
3081,Leonard," Guys, let's remember that Sheldon is still our friend and my room mate."
3082,Howard, So?
3083,Leonard," So nothing, let's destroy him."
3084,Sheldon, Gentlemen.
3085,Raj, Hee hee hee hee hee hee hee!
3086,Howard," Okay, we're going to need a strong fourth for our team."
3087,Raj," You know who's apparently very smart, is the girl who played TV's Blossom. She got a PhD in neuroscience or something."
3088,Leonard," Raj, we're not getting TV's Blossom to join our physics bowl team."
3089,Raj, How about the girl from the Wonder Years?
3090,Howard," Gentlemen, I believe I've found the solution to all our problems."
3091,Leonard, We can't ask Leslie Winkle.
3092,Raj, Why? Because you slept together and when she was done with you she discarded you like last night's chutney?
3093,Leonard, Yes.
3094,Howard, Sometimes you've got to take one for the team.
3095,Raj," Yeah. Sack up, dude."
3096,Leonard," Fine. Here I go, taking one for the team. In the sack. Hey Leslie."
3097,Leslie, Hi guys.
3098,Leonard," Leslie, I have a question for you, and it might be a little awkward, you know, given that I..."
3099,Howard, Hit that thang.
3100,Leslie," Leonard, there's no reason to feel uncomfortable just because we've seen each other's faces and naked bodies contorted in the sweet agony of coitus."
3101,Leonard," There's not? Gee, cos it sure sounds like there should be."
3102,Leslie," Rest assured that any aspects of our sexual relationship regarding your preferences, your idiosyncrasies, your performance, are still protected by the inherent confidentiality of the bedroom."
3103,Leonard," That's all very comforting, but if it's okay, I'd like to get on with my question now."
3104,Leslie, Proceed.
3105,Leonard, We are entering the physics bowl and we need a fourth for our team.
3106,Leslie," No thanks, I'm really busy with my like sign dilepton super symmetry search."
3107,Howard," Dilepton, schmilepton, we need you."
3108,Leslie, Sorry.
3109,Howard," Well, we tried. Just have to face Sheldon mano-e-mano-e-mano. A-mano."
3110,Leslie," Wait, you're going up against Sheldon Cooper?"
3111,Howard, Yes.
3112,Leslie," That arrogant, misogynistic East-Texas doorknob that told me I should abandon my work with high energy particles for laundry and child bearing?"
3113,Leonard, She's in.
3114,Penny," So, how do you feel? Nice and loose? Come to play? Got your game face on?  Are you ready?"
3115,Leonard," Oh, yeah. You know you don't have to stay for the whole thing."
3116,Penny," Oh, no, no, I want to. It sounds really interesting."
3117,Sheldon, Gentlemen.
3118,Leonard, Sheldon.
3119,Howard, Sheldon.
3120,Raj, Hee hee hee hee hee hee hee hee.
3121,Penny, Sheldon. I'm just going to sit down.
3122,Leonard," So, is that your team."
3123,Sheldon," Actually, I don't need a team, I could easily defeat you single-handedly. But the rules require four, so may I introduce, the third floor janitor, he lady from the lunchroom, and, my Spanish is not good, either her son or her butcher. And what about your team? What rat have you recruited to the SS Sinking Ship?"
3124,Leslie," Hello, Sheldon."
3125,Sheldon, Leslie Winkle?
3126,Leslie," Yeah, Leslie Winkle. The answer to the question, who made Sheldon Cooper cry like a little girl?"
3127,Sheldon," Yes, well, I'm polymerised tree sap and you're non-organic adhesive so, whatever verbal projectile you launch in my direction is reflected off of me, returns on its original trajectory, and adheres to you."
3128,Leslie," Oh, ouch."
3129,Dr Gablehouser," Okay, if everyone could please take your seats."
3130,Leonard, Here's your tee-shirt.
3131,Leslie," PMS? It's a couple of days early, but..."
3132,Leonard," No, it stands for Perpetual Motion Squad."
3133,Leslie," Oh, right, of course, what was I thinking?"
3134,Gablehouser," Good afternoon everyone, and welcome to this year's physics bowl. Today's preliminary match features two great teams... AA versus PMS."
3135,Howard," All night long, y'all!"
3136,Gablehouser," Okay, well let's jump right in, first question, for ten points. What is the isospan singlet partner of the Pi Zero Meson?  PMS?"
3137,Leonard, The Eta Meson.
3138,Gablehouser, Correct.
3139,Sheldon, Formal protest.
3140,Gablehouser, On what grounds?
3141,Sheldon, The Velcro on my wrist brace caught on my shirt.
3142,Gablehouser," Denied. Alright, for ten points, what is the lightest element on earth with no stable isotope.  AA?"
3143,Sheldon," And of course, the answer is Technetium."
3144,Gablehouser," Terrific. Next question, what is the force between two uncharged plates due to quantum vacuum fluctuation.  PMS?"
3145,Raj," Sheldon can suck on, the Casimir Effect."
3146,Gablehouser, Correct.
3147,Gablehouser, How does a quantum computer factor large numbers.  PMS?
3148,Leslie, Shor's Algorithm.
3149,Gablehouser, Correct.
3150,Sheldon, 4.1855 times ten to the seventh ergs per calorie.
3151,Leonard, Prevost's theory of exchanges.
3152,Sheldon, Lamda equals one over Pi R squared N
3153,Howard," 760 degrees celsius, the approximate temperature of the young lady in the front row."
3154,Gablehouser," Mr Wolowitz, this is your second warning."
3155,Sheldon, A sigma particle.
3156,Leslie," Yes, assuming the hypothetical planet has a mass greater than the earth."
3157,Gablehouser," Correct. Ladies and gentlemen, I hold in my hand the final question. The score now stands AA 1150, PMS 1175. So, for one hundred points, and the match, please turn your attention to the formula on the screens. Solve the equation."
3158,Raj, Holy crap.
3159,Leonard, What the hell is that.
3160,Howard, It looks like something they found on the ship at Roswell.
3161,Leonard," Come on, think, Leslie."
3162,Leslie," Leonard, it's not going to work if you rush me, you have to let me get there."
3163,Leonard," You're never going to let that go, are you?"
3164,Gablehouser, Ten seconds.  PMS.
3165,Leonard," Sorry, I panicked."
3166,Howard, Then guess.
3167,Leonard," Um, eight.  Point four."
3168,Gablehouser," I'm sorry, that's incorrect. AA, if you can answer correctly, the match is yours."
3169,Howard, He doesn't have it. He's got squat.
3170,Gablehouser," AA, I need your answer."
3171,Third Floor Janitor, The answer is minus eight by alpha.
3172,Sheldon," Hang on, hang on a second, that's not our answer. What are you doing?"
3173,Third Floor Janitor, Answering question. Winning physics bowl.
3174,Sheldon, How do you know anything about physics?
3175,Third Floor Janitor," Here I am janitor, in former Soviet Union I am physicist. Leningrad Politechnica. Go Polar Bears."
3176,Sheldon," Well that's a delightful little story, but our arrangement was that you sit here and not say anything, I answer the questions."
3177,Third Floor Janitor, You didn't answer question.
3178,Sheldon," Hey look, now maybe you have democracy now in your beloved Russia, but on this physics bowl team I rule with an iron fist. . Ow!"
3179,Gablehouser," AA, I need your official answer."
3180,Sheldon, Well it's not what he said.
3181,Gablehouser, Then what is it?
3182,Sheldon, I want a different question.
3183,Gablehouser, You can't have a different question.
3184,Sheldon, Formal protest.
3185,Gablehouser, Denied.
3186,Sheldon, Informal protest.
3187,Gablehouser, Denied. I need your official answer.
3188,Sheldon, No. I decline to provide one.
3189,Gablehouser," Well, that's too bad, because the answer your teammate gave was correct."
3190,Sheldon, That's your opinion.
3191,Gablehouser," Alright, the winner of the match is..."
3192,Leonard," Hang on. Sheldon, is proving that you are single-handedly smarter than everyone else so important that you would rather lose by yourself than win as part of a team."
3193,Sheldon, I don't understand the question.
3194,Leonard, Go ahead.
3195,Gablehouser, The winner is PMS!
3196,Leonard," Sorry, somebody's sitting there."
3197,Sheldon, Who?
3198,Leonard, My Physics Bowl Trophy!
3199,Sheldon," That trophy is meaningless, I forfeited, therefore you did not win."
3200,Leonard, I know someone who would disagree.
3201,Sheldon, Who?
3202,Leonard," My Physics Bowl Trophy!  “Leonard is so smart, Sheldon who?”"
3203,Sheldon, Alright that is very immature.
3204,Leonard," You're right, I'm sorry.  I'm not!"
3205,Penny," Okay, new contest."
3206,Leonard, What are you doing?
