,name,line
5972,Eliza,Does that have anything to do with the fact that your intelligence in a tawdry competition? Would I ask Picasso to play Pictionary? Would I ask Noah Webster to play Boggle? Would I ask Jacques Cousteau to play Go Fish? ?
5973,Penny, I want tickets to that please.
5974,Eliza,What if you never got tickets to that please ?
5975,Leonard," Sheldon, what, do I need to quote Spock's dying words to you."
5976,Eliza,Are such questions much on your mind ?
5977,Sheldon," No, don't."
5978,Eliza,Why 'no' ?
5979,Leonard, The needs of the many.
5980,Eliza,What does that suggest to you ?
5981,Howard, Outweigh the needs of the few.
5982,Eliza,Do you feel strongly about discussing such things ?
5983,Sheldon," Or the one. Dammit, I'll do it."
5984,Eliza,I'm not sure I understand you fully.
5985,Raj, Okay. First order of physics bowl business. We need a truly kick-ass team name. Suggestions.
5986,Eliza,"I've told you before, I don't care about names -- please continue."
5987,Howard," How about the perpetual motion squad? It's beyond the laws of physics, plus a little heads up for the ladies."
5988,Eliza,What answer would please you most ?
5989,Leonard, The ladies?
5990,Eliza,Please go on.
5991,Howard," Perpetual motion squad, we can go all night."
5992,Eliza,What does that suggest to you ?
5993,Raj, I like it.
5994,Eliza,You say you like it ?
5995,Sheldon," I don't. Teams are traditionally named after fierce creatures, thus intimidating ones opponent."
5996,Eliza,Do you wish to be able to ?
5997,Raj, Then we can be the Bengal Tigers.
5998,Eliza,Do you feel strongly about discussing such things ?
5999,Sheldon," Poor choice. Gram for gram, no animal exceeds the relative fighting strength of the army ant."
6000,Eliza,Are you saying no just to be negative?
6001,Raj, Maybe so. But you can't incinerate a Bengal Tiger with a magnifying glass.
6002,Eliza,Why the uncertain tone ?
6003,Leonard, Let's put it to a vote. All those in favour....
6004,Eliza,I'm not sure I understand you fully.
6005,Sheldon," Point of order. I move that any vote on team names should be unanimous. No man should be forced to emblazon his chest with the bengal tiger, when common sense dictates it should be an army ant."
6006,Eliza,Can you elaborate on that ?
6007,Leonard, Will the gentleman from the great state of denial yield for a question?
6008,Eliza,Please go on.
6009,Sheldon, I will yield.
6010,Eliza,Do you say you will yield for some special reason ?
6011,Leonard," After we go through the exercise of an annoying series of votes, all of which the gentleman will lose, does he then intend to threaten to quit if he does not get his way?"
6012,Eliza,Do you think its likely that he does not get his way? ?
6013,Sheldon, He does.
6014,Eliza,What does that suggest to you ?
6015,Leonard," I move we are the Army Ants, all those in favour?"
6016,Eliza,That's quite interesting.
6017,Penny," Good afternoon, and welcome to today's physics bowl practice round. I'm Penny, and I'll be your host, because apparently I didn't have anything else to do on a Saturday afternoon, and isn't that just a little sad? Gentlemen, are you ready?"
6018,Eliza,Do you enjoy being Penny ?
6019,Leonard, Yes.
6020,Eliza,You seem to be quite positive.
6021,Sheldon, Of course.
6022,Eliza,Do you feel strongly about discussing such things ?
6023,Howard, Fire away.
6024,Eliza,I'm not sure I understand you fully.
6025,Penny," You know, it's none of my business, but isn't a guy who can't speak in front of women going to hold you back a little?"
6026,Eliza,Your business ?
6027,Leonard," Oh, uh, he'll be okay once the women are mixed into the crowd. He only has a problem when they're one on one and smell nice."
6028,Eliza,Possibly they are mixed into the crowd .
6029,Penny," Oh, thanks Raj, it's vanilla oil."
6030,Eliza,Lets discuss further why your business .
6031,Leonard," I was actually the one who noticed, okay, let's just start."
6032,Eliza,Perhaps I already know you were actually the one who noticed .
6033,Penny," Okay, the first question is on the topic of optics. What is the shortest light pulse ever produced? Dr Cooper."
6034,Eliza,What do you think ?
6035,Sheldon," And of course, the answer is 130 adoseconds."
6036,Eliza,Please go on.
6037,Penny, That is correct.
6038,Eliza,What does that suggest to you ?
6039,Leonard, I knew that too.
6040,Eliza,You say you knew that too ?
6041,Penny," Good for you, sweetie. Okay, next question. What is the quantum mechanical effect used to encode data on hard disk drives? Howard."
6042,Eliza,What are your feelings now ?
6043,Sheldon," And of course, the answer is giant magneto resistance."
6044,Eliza,Do you feel strongly about discussing such things ?
6045,Penny, Right.
6046,Eliza,I'm not sure I understand you fully.
6047,Howard," Hey, I buzzed in."
6048,Eliza,Can you elaborate on that ?
6049,Sheldon," But I answered, it's called teamwork."
6050,Eliza,Do you say But you answered for some special reason ?
6051,Howard, Don't you think I should answer the engineering questions? I am an engineer.
6052,Eliza,We were discussing you -- not me.
6053,Sheldon, By that logic I should answer all the anthropology questions because I'm a mammal.
6054,Eliza,Is it because you are a mammal that you came to me ?
6055,Leonard, Just ask another one.
6056,Eliza,Please go on.
6057,Penny, Okay. What artificial satellite has seen glimpses of Einsteins predicted frame dragging?
6058,Eliza,What comes to mind when you ask that ?
6059,Sheldon, And of course it's Gravity Probe B.
6060,Eliza,What does that suggest to you ?
6061,Leonard," Sheldon, you have to let somebody else answer."
6062,Eliza,"Oh, I have to let somebody else answer ?"
6063,Sheldon, Why?
6064,Eliza,Do you feel strongly about discussing such things ?
6065,Penny, Because it's polite.
6066,Eliza,Is that the real reason ?
6067,Sheldon, What do manners have to do with it? This is war. Were the Romans polite when they salted the ground of Carthage to make sure nothing would ever grow again?
6068,Eliza,Have you asked such questions before ?
6069,Penny," Leonard, you said I only had to ask questions."
6070,Eliza,You're not really talking about me -- are you ?
6071,Sheldon," The objective of the competition is to give correct answers, if I know them, why shouldn't I give them?"
6072,Eliza,Do you wish that you know them ?
6073,Howard, Some of us might have the correct answers too.
6074,Eliza,I'm not sure I understand you fully.
6075,Sheldon," Oh please, you don't even have a PhD."
6076,Eliza,What are your feelings now ?
6077,Howard," Alright, that's it."
6078,Eliza,Please go on.
6079,Leonard," Howard, sit down."
6080,Eliza,What does that suggest to you ?
6081,Howard, Okay.
6082,Eliza,Do you feel strongly about discussing such things ?
6083,Leonard, maybe we should take a little break.
6084,Eliza,Can't you be more positive ?
6085,Sheldon," Good idea, I need my wrist brace, all this button pushing is aggravating my old Nintendo injury."
6086,Eliza,Why do you say your old Nintendo injury ?
6087,Howard, I agree.
6088,Eliza,That's quite interesting.
6089,Penny, What did he say?
6090,Eliza,Have you asked anyone else ?
6091,Howard, He compared Sheldon to a disposable feminine cleansing product one might use on a summer's eve.
6092,Eliza,Earlier you said your old Nintendo injury .
6093,Penny," Yeah, and the bag it came in."
6094,Eliza,I'm not sure I understand you fully.
6095,Sheldon," Leonard, excellent, I want to show you something."
6096,Eliza,What would getting to show I something mean to you ?
6097,Leonard," Can it wait, I need to talk to you."
6098,Eliza,What does wanting to talk to I have to do with this discussion ?
6099,Sheldon," Just look. I've designed the perfect uniforms for our team. The colours are based on Star Trek, the original series. The three of you will wear support red, and I will wear command gold."
6100,Eliza,Did you think they might not be based on Star Trek ?
6101,Leonard, Why do they say AA?
6102,Eliza,Why do you ask ?
6103,Sheldon, Army Ants.
6104,Eliza,Please go on.
6105,Leonard, Isn't that confusing? AA might mean something else to certain people.
6106,Eliza,What does that suggest to you ?
6107,Sheldon, Why would a physics bowl team be called anodised aluminium?
6108,Eliza,Does that question interest you ?
6109,Leonard," No, I meant.... never mind. Hey, check it out. I got you a Batman cookie jar!"
6110,Eliza,You are being a bit negative.
6111,Sheldon," Oh neat, what's the occasion?"
6112,Eliza,Do you feel strongly about discussing such things ?
6113,Leonard," Well, you're a friend, and you like Batman, and cookies, and you're off the team."
6114,Eliza,"What is the connection, do you suppose ?"
6115,Sheldon, What?
6116,Eliza,I'm not sure I understand you fully.
6117,Leonard," Howard, Raj and I just had a team meeting."
6118,Eliza,You say Howard ?
6119,Sheldon, No you didn't.
6120,Eliza,Why not ?
6121,Leonard," Yes we did, I just came from it."
6122,Eliza,You are sure.
6123,Sheldon," Okay, I don't know where you just came from, but it couldn't have been a team meeting because I'm on the team and I wasn't there, ergo the team did not meet."
6124,Eliza,How long have you been on the team and you wasn't there ?
6125,Leonard," Okay, let me try it this way, uh, I was at a coffee klatch with a couple of friends and one thing led to another and it turns out you're off the team."
6126,Eliza,Were you really ?
6127,Sheldon, Why?
6128,Eliza,Please go on.
6129,Leonard, Because you're taking all the fun out of it.
6130,Eliza,Don't any other reasons come to mind ?
6131,Sheldon," Well, I'm sorry, is the winner of the physics bowl the team that has the most fun?"
6132,Eliza,Do you believe it is normal to be sorry ?
6133,Leonard," Okay, let me try it this way, you're annoying and no-one wants to play with you any more."
6134,Eliza,Do you sometimes wish you were annoying and no-one wants to play with I any more ?
6135,Sheldon," I see. Well. At this point I should inform you that I intend to form my own team and destroy the molecular bonds that bind your very matter together, and reduce the resulting particulate chaos to tears."
6136,Eliza,Does that suggest anything else which belongs to you ?
6137,Leonard, Thanks for the heads up.
6138,Eliza,But your own team and destroy the molecular bonds that bind my very matter together .
6139,Sheldon, You're welcome. One more thing.
6140,Eliza,Perhaps you would like to be welcome .
6141,Leonard, Yes.
6142,Eliza,I see.
6143,Sheldon," It's on, bitch."
6144,Eliza,What does that suggest to you ?
6145,Howard, So who'd he get to be on his team.
6146,Eliza,Do you feel strongly about discussing such things ?
6147,Leonard," He won't say. He just smiles, and eats macaroons out of his bat jar."
6148,Eliza,I'm not sure I understand you fully.
6149,Raj," He's using psychological warfare. We must reply in kind. I say we wait until he looks at us, then laugh like, yes, you are a smart and strong competitor, but we are also smart and strong and we have a reasonable chance of defeating you."
6150,Eliza,Perhaps in your fantasies we say we wait until he looks at us each other.
6151,Leonard, How exactly would that laugh go?
6152,Eliza,What is it you really wanted to know ?
6153,Raj, Hee hee hee hee hee hee hee!
6154,Eliza,Please go on.
6155,Howard," That sounds more like, we are a tall thin woman who wants to make a coat out of your Dalmatians."
6156,Eliza,Would you like it if they were not a tall thin woman who wants to make a coat out of my Dalmatians ?
6157,Leonard," Guys, let's remember that Sheldon is still our friend and my room mate."
6158,Eliza,Is it important that your room mate ?
6159,Howard, So?
6160,Eliza,Does that have anything to do with the fact that your room mate ?
6161,Leonard," So nothing, let's destroy him."
6162,Eliza,What does that suggest to you ?
6163,Sheldon, Gentlemen.
6164,Eliza,Do you feel strongly about discussing such things ?
6165,Raj, Hee hee hee hee hee hee hee!
6166,Eliza,I'm not sure I understand you fully.
6167,Howard," Okay, we're going to need a strong fourth for our team."
6168,Eliza,Please go on.
6169,Raj," You know who's apparently very smart, is the girl who played TV's Blossom. She got a PhD in neuroscience or something."
6170,Eliza,We were discussing you -- not me.
6171,Leonard," Raj, we're not getting TV's Blossom to join our physics bowl team."
6172,Eliza,What does that suggest to you ?
6173,Raj, How about the girl from the Wonder Years?
6174,Eliza,Are such questions much on your mind ?
6175,Howard," Gentlemen, I believe I've found the solution to all our problems."
6176,Eliza,Can you elaborate on that ?
6177,Leonard, We can't ask Leslie Winkle.
6178,Eliza,Do you feel strongly about discussing such things ?
6179,Raj, Why? Because you slept together and when she was done with you she discarded you like last night's chutney?
6180,Eliza,Could here really be some connection ?
6181,Leonard, Yes.
6182,Eliza,I understand.
6183,Howard, Sometimes you've got to take one for the team.
6184,Eliza,I'm not sure I understand you fully.
6185,Raj," Yeah. Sack up, dude."
6186,Eliza,Please go on.
6187,Leonard," Fine. Here I go, taking one for the team. In the sack. Hey Leslie."
6188,Eliza,Do you say Fine for some special reason ?
6189,Leslie, Hi guys.
6190,Eliza,What does that suggest to you ?
6191,Leonard," Leslie, I have a question for you, and it might be a little awkward, you know, given that I..."
6192,Eliza,Do you wish to have a question for I me ?
6193,Howard, Hit that thang.
6194,Eliza,Do you feel strongly about discussing such things ?
6195,Leslie," Leonard, there's no reason to feel uncomfortable just because we've seen each other's faces and naked bodies contorted in the sweet agony of coitus."
6196,Eliza,Why 'no' ?
6197,Leonard," There's not? Gee, cos it sure sounds like there should be."
6198,Eliza,I'm not sure I understand you fully.
6199,Leslie," Rest assured that any aspects of our sexual relationship regarding your preferences, your idiosyncrasies, your performance, are still protected by the inherent confidentiality of the bedroom."
6200,Eliza,What about your own performance ?
6201,Leonard," That's all very comforting, but if it's okay, I'd like to get on with my question now."
6202,Eliza,What do you know about it's okay ?
6203,Leslie, Proceed.
6204,Eliza,Please go on.
6205,Leonard, We are entering the physics bowl and we need a fourth for our team.
6206,Eliza,What if they were not entering the physics bowl and we need a fourth for our team ?
6207,Leslie," No thanks, I'm really busy with my like sign dilepton super symmetry search."
6208,Eliza,How ?
6209,Howard," Dilepton, schmilepton, we need you."
6210,Eliza,"Oh, I ?"
6211,Leslie, Sorry.
6212,Eliza,I've told you that apologies are not required.
6213,Howard," Well, we tried. Just have to face Sheldon mano-e-mano-e-mano. A-mano."
6214,Eliza,What does that suggest to you ?
6215,Leslie," Wait, you're going up against Sheldon Cooper?"
6216,Eliza,What makes you think I am going up against Sheldon Cooper? ?
6217,Howard, Yes.
6218,Eliza,You seem to be quite positive.
6219,Leslie," That arrogant, misogynistic East-Texas doorknob that told me I should abandon my work with high energy particles for laundry and child bearing?"
6220,Eliza,Tell me more about your family.
6221,Leonard, She's in.
6222,Eliza,Lets discuss further why your work with high energy particles for laundry and child bearing? .
6223,Penny," So, how do you feel? Nice and loose? Come to play? Got your game face on?  Are you ready?"
6224,Eliza,What answer would please you most ?
6225,Leonard," Oh, yeah. You know you don't have to stay for the whole thing."
6226,Eliza,You're not really talking about me -- are you ?
6227,Penny," Oh, no, no, I want to. It sounds really interesting."
6228,Eliza,Are you saying no just to be negative?
6229,Sheldon, Gentlemen.
6230,Eliza,Do you feel strongly about discussing such things ?
6231,Leonard, Sheldon.
6232,Eliza,I'm not sure I understand you fully.
6233,Howard, Sheldon.
6234,Eliza,Please go on.
6235,Raj, Hee hee hee hee hee hee hee hee.
6236,Eliza,What does that suggest to you ?
6237,Penny, Sheldon. I'm just going to sit down.
6238,Eliza,Do you enjoy being just going to sit down ?
6239,Leonard," So, is that your team."
6240,Eliza,Are you worried about someone else's team ?
6241,Sheldon," Actually, I don't need a team, I could easily defeat you single-handedly. But the rules require four, so may I introduce, the third floor janitor, he lady from the lunchroom, and, my Spanish is not good, either her son or her butcher. And what about your team? What rat have you recruited to the SS Sinking Ship?"
6242,Eliza,Your Spanish is not good ?
6243,Leslie," Hello, Sheldon."
6244,Eliza,Hi. What seems to be your problem ?
6245,Sheldon, Leslie Winkle?
6246,Eliza,Earlier you said your Spanish is not good .
6247,Leslie," Yeah, Leslie Winkle. The answer to the question, who made Sheldon Cooper cry like a little girl?"
6248,Eliza,Do you feel strongly about discussing such things ?
6249,Sheldon," Yes, well, I'm polymerised tree sap and you're non-organic adhesive so, whatever verbal projectile you launch in my direction is reflected off of me, returns on its original trajectory, and adheres to you."
6250,Eliza,Why do you say your direction is reflected off of you ?
6251,Leslie," Oh, ouch."
6252,Eliza,But your direction is reflected off of you .
6253,Dr Gablehouser," Okay, if everyone could please take your seats."
6254,Eliza,"Really, if everyone could please take my seats ?"
6255,Leonard, Here's your tee-shirt.
6256,Eliza,"Really, my tee-shirt ?"
6257,Leslie," PMS? It's a couple of days early, but..."
6258,Eliza,I'm not sure I understand you fully.
6259,Leonard," No, it stands for Perpetual Motion Squad."
6260,Eliza,You are being a bit negative.
6261,Leslie," Oh, right, of course, what was I thinking?"
6262,Eliza,Do you think you were thinking? ?
6263,Gablehouser," Good afternoon everyone, and welcome to this year's physics bowl. Today's preliminary match features two great teams... AA versus PMS."
6264,Eliza,Surely not everyone .
6265,Howard," All night long, y'all!"
6266,Eliza,Please go on.
6267,Gablehouser," Okay, well let's jump right in, first question, for ten points. What is the isospan singlet partner of the Pi Zero Meson?  PMS?"
6268,Eliza,What do you think ?
6269,Leonard, The Eta Meson.
6270,Eliza,What does that suggest to you ?
6271,Gablehouser, Correct.
6272,Eliza,Do you feel strongly about discussing such things ?
6273,Sheldon, Formal protest.
6274,Eliza,I'm not sure I understand you fully.
6275,Gablehouser, On what grounds?
6276,Eliza,What comes to mind when you ask that ?
6277,Sheldon, The Velcro on my wrist brace caught on my shirt.
6278,Eliza,Does that suggest anything else which belongs to you ?
6279,Gablehouser," Denied. Alright, for ten points, what is the lightest element on earth with no stable isotope.  AA?"
6280,Eliza,Have you asked such questions before ?
6281,Sheldon," And of course, the answer is Technetium."
6282,Eliza,Does that have anything to do with the fact that your shirt ?
6283,Gablehouser," Terrific. Next question, what is the force between two uncharged plates due to quantum vacuum fluctuation.  PMS?"
6284,Eliza,Have you asked anyone else ?
6285,Raj," Sheldon can suck on, the Casimir Effect."
6286,Eliza,Please go on.
6287,Gablehouser, Correct.
6288,Eliza,What does that suggest to you ?
6289,Gablehouser, How does a quantum computer factor large numbers.  PMS?
6290,Eliza,Why do you mention computers ?
6291,Leslie, Shor's Algorithm.
6292,Eliza,Do you feel strongly about discussing such things ?
6293,Gablehouser, Correct.
6294,Eliza,I'm not sure I understand you fully.
6295,Sheldon, 4.1855 times ten to the seventh ergs per calorie.
6296,Eliza,Please go on.
6297,Leonard, Prevost's theory of exchanges.
6298,Eliza,What does that suggest to you ?
6299,Sheldon, Lamda equals one over Pi R squared N
6300,Eliza,Do you feel strongly about discussing such things ?
6301,Howard," 760 degrees celsius, the approximate temperature of the young lady in the front row."
6302,Eliza,I'm not sure I understand you fully.
6303,Gablehouser," Mr Wolowitz, this is your second warning."
6304,Eliza,Why are you concerned over my second warning ?
6305,Sheldon, A sigma particle.
6306,Eliza,Please go on.
6307,Leslie," Yes, assuming the hypothetical planet has a mass greater than the earth."
6308,Eliza,You are sure.
6309,Gablehouser," Correct. Ladies and gentlemen, I hold in my hand the final question. The score now stands AA 1150, PMS 1175. So, for one hundred points, and the match, please turn your attention to the formula on the screens. Solve the equation."
6310,Eliza,Is it important that your hand the final question ?
6311,Raj, Holy crap.
6312,Eliza,Lets discuss further why your hand the final question .
6313,Leonard, What the hell is that.
6314,Eliza,Why do you ask ?
6315,Howard, It looks like something they found on the ship at Roswell.
6316,Eliza,What does that suggest to you ?
6317,Leonard," Come on, think, Leslie."
6318,Eliza,Do you feel strongly about discussing such things ?
6319,Leslie," Leonard, it's not going to work if you rush me, you have to let me get there."
6320,Eliza,Do you think its likely that I rush you ?
6321,Leonard," You're never going to let that go, are you?"
6322,Eliza,Does it please you to believe I am never going to let that go ?
6323,Gablehouser, Ten seconds.  PMS.
6324,Eliza,I'm not sure I understand you fully.
6325,Leonard," Sorry, I panicked."
6326,Eliza,Please don't apologise.
6327,Howard, Then guess.
6328,Eliza,Please go on.
6329,Leonard," Um, eight.  Point four."
6330,Eliza,What does that suggest to you ?
6331,Gablehouser," I'm sorry, that's incorrect. AA, if you can answer correctly, the match is yours."
6332,Eliza,Do you wish that I can answer correctly ?
6333,Howard, He doesn't have it. He's got squat.
6334,Eliza,Do you feel strongly about discussing such things ?
6335,Gablehouser," AA, I need your answer."
6336,Eliza,What would it mean to you if you got my answer ?
6337,Third Floor Janitor, The answer is minus eight by alpha.
6338,Eliza,I'm not sure I understand you fully.
6339,Sheldon," Hang on, hang on a second, that's not our answer. What are you doing?"
6340,Eliza,Does that question interest you ?
6341,Third Floor Janitor, Answering question. Winning physics bowl.
6342,Eliza,Please go on.
6343,Sheldon, How do you know anything about physics?
6344,Eliza,What is it you really wanted to know ?
6345,Third Floor Janitor," Here I am janitor, in former Soviet Union I am physicist. Leningrad Politechnica. Go Polar Bears."
6346,Eliza,Is it because you are physicist that you came to me ?
6347,Sheldon," Well that's a delightful little story, but our arrangement was that you sit here and not say anything, I answer the questions."
6348,Eliza,What are your feelings now ?
6349,Third Floor Janitor, You didn't answer question.
6350,Eliza,We were discussing you -- not me.
6351,Sheldon," Hey look, now maybe you have democracy now in your beloved Russia, but on this physics bowl team I rule with an iron fist. . Ow!"
6352,Eliza,You aren't sure ?
6353,Gablehouser," AA, I need your official answer."
6354,Eliza,Why do you want my official answer ?
6355,Sheldon, Well it's not what he said.
6356,Eliza,Are such questions much on your mind ?
6357,Gablehouser, Then what is it?
6358,Eliza,What answer would please you most ?
6359,Sheldon, I want a different question.
6360,Eliza,Suppose you got a different question soon ?
6361,Gablehouser, You can't have a different question.
6362,Eliza,"Oh, I can't have a different question ?"
6363,Sheldon, Formal protest.
6364,Eliza,What does that suggest to you ?
6365,Gablehouser, Denied.
6366,Eliza,Do you feel strongly about discussing such things ?
6367,Sheldon, Informal protest.
6368,Eliza,I'm not sure I understand you fully.
6369,Gablehouser, Denied. I need your official answer.
6370,Eliza,What if you never got my official answer ?
6371,Sheldon, No. I decline to provide one.
6372,Eliza,Why not ?
6373,Gablehouser," Well, that's too bad, because the answer your teammate gave was correct."
6374,Eliza,Does that reason seem to explain anything else ?
6375,Sheldon, That's your opinion.
6376,Eliza,What about your own opinion ?
6377,Gablehouser," Alright, the winner of the match is..."
6378,Eliza,Please go on.
6379,Leonard," Hang on. Sheldon, is proving that you are single-handedly smarter than everyone else so important that you would rather lose by yourself than win as part of a team."
6380,Eliza,Can you think of anyone in particular ?
6381,Sheldon, I don't understand the question.
6382,Eliza,Does that trouble you ?
6383,Leonard, Go ahead.
6384,Eliza,What does that suggest to you ?
6385,Gablehouser, The winner is PMS!
6386,Eliza,Do you feel strongly about discussing such things ?
6387,Leonard," Sorry, somebody's sitting there."
6388,Eliza,Apologies are not necessary.
6389,Sheldon, Who?
6390,Eliza,I'm not sure I understand you fully.
6391,Leonard, My Physics Bowl Trophy!
6392,Eliza,Your Physics Bowl Trophy! ?
6393,Sheldon," That trophy is meaningless, I forfeited, therefore you did not win."
6394,Eliza,You seem to need to forfeited me.
6395,Leonard, I know someone who would disagree.
6396,Eliza,That's quite interesting.
6397,Sheldon, Who?
6398,Eliza,Earlier you said your Physics Bowl Trophy! .
6399,Leonard," My Physics Bowl Trophy!  “Leonard is so smart, Sheldon who?”"
6400,Eliza,Why do you say your Physics Bowl Trophy! “Leonard is so smart ?
6401,Sheldon, Alright that is very immature.
6402,Eliza,But your Physics Bowl Trophy! “Leonard is so smart .
6403,Leonard," You're right, I'm sorry.  I'm not!"
6404,Eliza,Do you sometimes wish you were right ?
6405,Penny," Okay, new contest."
6406,Eliza,Please go on.
6407,Leonard, What are you doing?
6408,Eliza,What do you think ?
6409,Penny," I'm settling once and for all who is the smartest around here. Okay, are you ready?"
6410,Eliza,How long have you been settling once and for all who is the smartest around here ?
6411,Sheldon, Absolutely.
6412,Eliza,What does that suggest to you ?
6413,Leonard, Bring it on.
6414,Eliza,Do you feel strongly about discussing such things ?
6415,Penny," Okay. Marsha, Jan and Cindy were the three daughters of what TV family?  The Brady Bunch. Okay, Sammy Hagar replaced David Lee Roth as the lead singer in what group?"
6416,Eliza,What comes to mind when you ask that ?
6417,Sheldon, The Brady Bunch?
6418,Eliza,I'm not sure I understand you fully.
6419,Penny," Van Halen. Alright, Madonna was married to this Ridgemont High alum.  Oh my God, Sean Penn!"
6420,Eliza,Does that suggest anything else which belongs to you ?
6421,Leonard, How do you know these things?
6422,Eliza,Have you asked such questions before ?
6423,Penny," I go outside and I talk to people. Alright, here, what actor holds the record for being named people magazine's sexiest man alive?"
6424,Eliza,You say you go outside and you talk to people ?
6425,Sheldon, William Shatner.
6426,Eliza,Does that have anything to do with the fact that your God ?
6427,Leonard," Wait, I don't think it's Shatner."
6428,Eliza,Don't you really think it's Shatner ?
6429,Sheldon, Then it's got to be Patrick Stewart.
6430,Eliza,Please go on.
6431,Penny, No.
6432,Eliza,Why 'no' ?
6433,Sheldon, Formal protest.
6434,Eliza,What does that suggest to you ?
6435,Penny," Alright, singer who sang “Oops I Did It Again.”  Okay, Tweetie Bird, taught he taw a what?"
6436,Eliza,Can you elaborate on that ?
6437,Sheldon, Romulan.
6438,Eliza,Do you feel strongly about discussing such things ?
6439,Penny, Yes. He taught he taw a Romulan.
6440,Eliza,I see.
6441,Sheldon," Well, this sandwich is an unmitigated disaster. I asked for turkey and roast beef with lettuce and swiss on wholewheat."
6442,Eliza,Do you say Well for some special reason ?
6443,Raj, What did they give you?
6444,Eliza,Have you asked anyone else ?
6445,Sheldon, Turkey and roast beef with swiss and lettuce on wholewheat. It's the right ingredients but in the wrong order. In a proper sandwich the cheese is adjacent to the bread to create a moisture barrier against the lettuce. They might as well have dragged this thing through a car wash.
6446,Eliza,I'm not sure I understand you fully.
6447,Leonard, I don't believe it.
6448,Eliza,Why don't you believe it ?
6449,Sheldon," I know, it's basic culinary science."
6450,Eliza,That's quite interesting.
6451,Leonard, Some guy is auctioning off a miniature time machine prop from the original film and no-one is bidding on it.
6452,Eliza,What do you think machines have to do with your problem ?
6453,Howard, A time machine from the movie The Time Machine?
6454,Eliza,Don't you think computers can help people ?
6455,Leonard," No, a time machine from Sophie's Choice."
6456,Eliza,What about machines worrys you ?
6457,Raj," Boy, Sophie could have used a time machine in that movie. Did you see it, it's rough."
6458,Eliza,What do you think about machines ?
6459,Howard," Oh, that's cool."
6460,Eliza,Please go on.
6461,Leonard, Uh-huh.
6462,Eliza,What does that suggest to you ?
6463,Raj, It's only $800?
6464,Eliza,Do you feel strongly about discussing such things ?
6465,Leonard, Yeah. And that's my bid.
6466,Eliza,Is it important that your bid ?
6467,Sheldon, You bid $800.
6468,Eliza,You're not really talking about me -- are you ?
6469,Leonard," It was a spur of the moment thing, I figured it would go for thousands and I just wanted to be a part of it."
6470,Eliza,You say It was a spur of the moment thing ?
6471,Sheldon, There's only 30 seconds left in the auction.
6472,Eliza,Lets discuss further why your bid .
6473,Howard, Do you have $800?
6474,Eliza,What are your feelings now ?
6475,Leonard, Not to blow on a miniature time machine.
6476,Eliza,Do computers worry you ?
6477,Howard," Don't worry, the way these things work there's people waiting ‘til the last second to bid, and then they swoop in and get it, it's called sniping."
6478,Eliza,I'm not sure I understand you fully.
6479,Raj, Fifteen seconds.
6480,Eliza,Please go on.
6481,Leonard," Come on, snipers."
6482,Eliza,What does that suggest to you ?
6483,Raj," Ten, nine, eight..."
6484,Eliza,Do you feel strongly about discussing such things ?
6485,Leonard, Where are your snipers?
6486,Eliza,Possibly they are my snipers? .
6487,Raj, Five.
6488,Eliza,I'm not sure I understand you fully.
6489,Leonard, Snipe.
6490,Eliza,Please go on.
6491,Raj, Four.
6492,Eliza,What does that suggest to you ?
6493,Leonard, Snipe.
6494,Eliza,Do you feel strongly about discussing such things ?
6495,Raj, Three.
6496,Eliza,I'm not sure I understand you fully.
6497,Leonard, Snipe!
6498,Eliza,Please go on.
6499,Raj, Two.
6500,Eliza,What does that suggest to you ?
6501,Leonard, SNIPE!
6502,Eliza,Do you feel strongly about discussing such things ?
6503,Raj, One.
6504,Eliza,I'm not sure I understand you fully.
6505,Leonard, Aaaa-aw!
6506,Eliza,Please go on.
6507,Raj," Congratulations, you are the proud owner of a miniature time machine."
6508,Eliza,Why do you mention computers ?
6509,Howard, You lucky duck.
6510,Eliza,We were discussing you -- not me.
6511,Sheldon," I wonder why no-one else bid, this is a classic piece of sci-fi movie memorabilia."
6512,Eliza,Can you elaborate on that ?
6513,Leonard," Yeah, I know, I still can't afford it."
6514,Eliza,Do you say Yeah for some special reason ?
6515,Howard, Why don't we share it? We'll each put in two hundred bucks and we'll take turns having it in our homes.
6516,Eliza,Why do you ask ?
6517,Raj, A time share time machine? I'm in. Sheldon?
6518,Eliza,Do you believe it is normal to be in ?
6519,Sheldon, Need you ask? But I still don't understand why no-one else bid.
6520,Eliza,"Oh, I ask? But you still don't understand why no-one else bid ?"
6521,Sheldon, I understand why no-one else bid.
6522,Eliza,That's quite interesting.
6523,Raj, Did the listing actually say miniature?
6524,Eliza,What does that suggest to you ?
6525,Leonard, I just assumed. Who sells a full sized time machine for $800?
6526,Eliza,What do you think machines have to do with your problem ?
6527,Sheldon," In a venn diagram, that would be an individual located within the intersection of the sets “no longer want my time machine” and “need $800”."
6528,Eliza,Your time machine” and “need $800” ?
6529,Howard," It's actually a tremendous bargain, even with shipping it works out to less than four dollars a pound."
6530,Eliza,Earlier you said your time machine” and “need $800” .
6531,Raj, Cocktain shrimp are $12.50.
6532,Eliza,Did you think they might not be $12 ?
6533,Leonard, How are we going to get it upstairs?
6534,Eliza,Does that question interest you ?
6535,Howard, If we take the dish off it might fit in the elevator.
